trial,auc,w_exp026_attention_gpu,w_exp026_fttransformer_lite_gpu
3436,0.9345547252747252,0.4521336040326958,0.5478663959673042
3437,0.9334795604395604,0.9824369763412648,0.017563023658735074
3438,0.9344516483516483,0.39354335902866044,0.6064566409713396
3439,0.9332455824175824,0.08840712245659457,0.9115928775434056
3440,0.9346387252747251,0.5506930131157846,0.44930698688421555
3441,0.9343797362637362,0.3606508097018732,0.6393491902981269
3442,0.9345744615384615,0.4685924648762893,0.5314075351237108
3443,0.9339294065934066,0.2214299871896157,0.7785700128103843
3444,0.9346219340659341,0.6155709369554571,0.3844290630445429
3445,0.9346282637362637,0.6012445986535867,0.3987554013464133
3446,0.9340055384615383,0.2389583313982839,0.7610416686017162
3447,0.9341958681318682,0.8371723788670054,0.16282762113299473
3448,0.9345147252747252,0.7120516217042794,0.28794837829572056
3449,0.9331813626373626,0.07756278460196184,0.9224372153980381
3450,0.9346203956043956,0.6209398880051606,0.37906011199483924
3451,0.9345274285714287,0.7050509001340376,0.29494909986596246
3452,0.9346236923076923,0.6102792052185915,0.3897207947814084
3453,0.9343083076923075,0.7982879109116775,0.20171208908832236
3454,0.934044043956044,0.25043306797632575,0.7495669320236743
3455,0.9345778021978023,0.6753983699986073,0.3246016300013927
3456,0.9345178461538461,0.4279469694695742,0.5720530305304258
3457,0.9342536263736263,0.8163283595291068,0.18367164047089324
3458,0.933795076923077,0.930359477354395,0.06964052264560508
3459,0.9335555604395606,0.970476595266707,0.029523404733292964
3460,0.9343153406593406,0.3325720209833863,0.6674279790166138
3461,0.9338854505494505,0.21079053783223203,0.789209462167768
3462,0.933373010989011,0.9983532905172203,0.0016467094827796003
3463,0.9331653186813187,0.07487222318631118,0.9251277768136887
3464,0.934289934065934,0.8055569106509125,0.19444308934908755
3465,0.934616967032967,0.6340288701972873,0.3659711298027128
3466,0.9345010989010989,0.4168045654479957,0.5831954345520043
3467,0.9346276043956043,0.6021526500274422,0.3978473499725577
3468,0.9336944615384615,0.1702650473110801,0.82973495268892
3469,0.9332025494505495,0.08053788817934521,0.9194621118206548
3470,0.9339634725274725,0.8948747185625665,0.10512528143743348
3471,0.9346203956043955,0.6206402837662693,0.37935971623373066
3472,0.9343712527472527,0.7768607483796777,0.22313925162032244
3473,0.9338534065934067,0.20343281886127237,0.7965671811387277
3474,0.9346142857142858,0.6368977109860431,0.3631022890139569
3475,0.9346390769230769,0.543734186833438,0.45626581316656206
3476,0.932631076923077,0.002646822262734017,0.9973531777372661
3477,0.9334525714285714,0.9868270733558394,0.013172926644160561
3478,0.9345686593406595,0.46566465564925646,0.5343353443507435
3479,0.9329716923076923,0.04568346542515943,0.9543165345748407
3480,0.9346381978021977,0.5407198388414117,0.45928016115858833
3481,0.9346020659340658,0.655777618629493,0.3442223813705071
3482,0.9341716483516483,0.2847043107337767,0.7152956892662231
3483,0.9331316043956044,0.06890475287248884,0.9310952471275112
3484,0.9342998681318682,0.32592820849044024,0.6740717915095599
3485,0.933624967032967,0.9597380768283944,0.040261923171605624
3486,0.9340123516483517,0.8841699624023248,0.11583003759767514
3487,0.9330351208791209,0.05524688056691566,0.9447531194330844
3488,0.932883120879121,0.03363035626236323,0.9663696437376368
3489,0.9344862857142857,0.4110223536673383,0.5889776463326617
3490,0.9346392967032966,0.5432874017487255,0.4567125982512746
3491,0.9344181538461539,0.7574112896113118,0.24258871038868832
3492,0.9345647912087912,0.46194321865364524,0.5380567813463546
3493,0.9338599560439562,0.20483848942891258,0.7951615105710874
3494,0.9345895384615385,0.48232982495498555,0.5176701750450146
3495,0.9343786373626373,0.7735952084919786,0.22640479150802142
3496,0.933830021978022,0.19891856444139208,0.8010814355586079
3497,0.9344693186813187,0.7354444307577058,0.2645555692422942
3498,0.934224087912088,0.8264811129860012,0.17351888701399878
3499,0.9341164395604395,0.8601343540917488,0.13986564590825132
3500,0.934344,0.34640536625859664,0.6535946337414034
3501,0.934592043956044,0.6650829625814281,0.334917037418572
3502,0.9331687912087911,0.07542605646340436,0.9245739435365956
3503,0.933512879120879,0.13610428057386864,0.8638957194261313
3504,0.9328947252747253,0.03518647237255774,0.9648135276274422
3505,0.9329345494505497,0.040467122478950936,0.959532877521049
3506,0.9336351648351648,0.15916111693693977,0.8408388830630602
3507,0.9337790769230769,0.1881556999261109,0.8118443000738892
3508,0.933884131868132,0.9116537117118184,0.08834628828818145
3509,0.9342254505494505,0.30149617096612785,0.6985038290338722
3510,0.9338866813186812,0.9111689754426054,0.08883102455739449
3511,0.9346152527472528,0.6402771903741523,0.3597228096258477
3512,0.9345186373626374,0.7104908927289825,0.28950910727101764
3513,0.934528923076923,0.4358433431615652,0.564156656838435
3514,0.9342706373626374,0.31749935098499976,0.6825006490150003
3515,0.9341491428571429,0.2781447144299233,0.7218552855700766
3516,0.9331722197802198,0.07607911486431199,0.923920885135688
3517,0.934539956043956,0.6970846941042438,0.30291530589575616
3518,0.9345147252747253,0.7119524692144016,0.28804753078559836
3519,0.9346424175824175,0.5705426302875473,0.4294573697124527
3520,0.9336650989010989,0.9524955119326908,0.04750448806730933
3521,0.9344432087912088,0.7483816712297914,0.2516183287702087
3522,0.9341373626373626,0.8550688349313302,0.1449311650686698
3523,0.9343612307692308,0.3532053506250635,0.6467946493749364
3524,0.9345225934065933,0.4310870423207227,0.5689129576792773
3525,0.9331721758241759,0.07609020119886721,0.9239097988011328
3526,0.9346108131868132,0.5002593639401135,0.49974063605988656
3527,0.9345029890109889,0.41732721411790147,0.5826727858820985
3528,0.9338304175824176,0.198994638804181,0.801005361195819
3529,0.9338693186813187,0.9145963143181546,0.08540368568184539
3530,0.9346036923076925,0.6550540004464206,0.3449459995535793
3531,0.9342952967032967,0.8035001317409133,0.19649986825908677
3532,0.9341151648351648,0.8603983157081904,0.13960168429180958
3533,0.9342829890109889,0.32093473616747725,0.6790652638325227
3534,0.9346289230769231,0.5940437420530222,0.4059562579469777
3535,0.9338473406593406,0.9189136309657095,0.08108636903429058
3536,0.9339732307692308,0.23114303716520795,0.768856962834792
3537,0.9338217582417581,0.19711416706667556,0.8028858329333245
3538,0.9346077802197802,0.6521603207209348,0.34783967927906506
3539,0.9343055384615384,0.32846687805974883,0.6715331219402512
3540,0.9341283956043958,0.2732810835153402,0.7267189164846598
3541,0.933372175824176,0.1097672668515667,0.8902327331484333
3542,0.9346436923076922,0.5578713115139068,0.4421286884860932
3543,0.9339497582417582,0.22661031279487828,0.7733896872051218
3544,0.9328896703296703,0.03434508692263825,0.9656549130773616
3545,0.9339088791208792,0.906758777073246,0.09324122292675395
3546,0.9330811428571428,0.06213229472596499,0.9378677052740351
3547,0.934621054945055,0.6259396201918032,0.3740603798081968
3548,0.9345420219780219,0.44309400013213257,0.5569059998678675
3549,0.9341938021978021,0.8382187064774058,0.1617812935225942
3550,0.9343206153846154,0.3356144876503553,0.6643855123496447
3551,0.9333687912087912,0.10928664766756979,0.8907133523324301
3552,0.9346299340659341,0.5291905303181056,0.47080946968189424
3553,0.9342426813186813,0.8197197590029611,0.18028024099703888
3554,0.9345755164835164,0.4693107639968594,0.5306892360031407
3555,0.9344941978021976,0.7233829522214106,0.2766170477785894
3556,0.9345672527472528,0.46415901560441214,0.5358409843955879
3557,0.9345780219780221,0.6747307269848778,0.3252692730151222
3558,0.9343102857142858,0.7977857702637079,0.2022142297362922
3559,0.9330877802197802,0.0630280049960722,0.9369719950039278
3560,0.9340720439560439,0.258049257342415,0.741950742657585
3561,0.9345355164835164,0.439116543125862,0.5608834568741379
3562,0.9338145054945054,0.9267074437560051,0.07329255624399482
3563,0.9332126153846154,0.08213410208664222,0.9178658979133576
3564,0.9344123956043955,0.760732045090344,0.23926795490965602
3565,0.9331181538461538,0.06724738620262526,0.9327526137973746
3566,0.9335366153846154,0.9735008072188583,0.026499192781141663
3567,0.9345644395604396,0.45952056723438767,0.5404794327656124
3568,0.9345924835164836,0.48397472766495714,0.5160252723350428
3569,0.934431956043956,0.7530965549437013,0.24690344505629877
3570,0.9344974505494505,0.4152387186734566,0.5847612813265434
3571,0.9342630329670331,0.31585882400782783,0.6841411759921721
3572,0.9335393846153848,0.9731379065874626,0.026862093412537293
3573,0.9343166593406594,0.3329276700094523,0.6670723299905478
3574,0.9335418901098901,0.9726483933067753,0.027351606693224693
3575,0.9340616263736266,0.8731751342559958,0.12682486574400412
3576,0.933016967032967,0.052618155764716824,0.947381844235283
3577,0.9341592527472528,0.847220487934321,0.15277951206567889
3578,0.934419912087912,0.38013406362535584,0.6198659363746442
3579,0.9344739780219781,0.7324488493867599,0.2675511506132401
3580,0.9337962637362637,0.19228620958323908,0.807713790416761
3581,0.9341706373626373,0.28458053814153494,0.715419461858465
3582,0.9344075164835165,0.7622642671616637,0.23773573283833624
3583,0.9345632087912087,0.6846408808152158,0.3153591191847843
3584,0.9343522637362637,0.34925466883112455,0.6507453311688753
3585,0.934620967032967,0.6242761340617754,0.37572386593822443
3586,0.9343712087912087,0.7766824208238441,0.22331757917615602
3587,0.9337654065934066,0.9351977848861577,0.0648022151138423
3588,0.9340027252747253,0.8869105880775174,0.11308941192248254
3589,0.9341053626373627,0.8623591870425155,0.13764081295748454
3590,0.9343709450549451,0.7769792189980681,0.22302078100193198
3591,0.9335113846153846,0.9773735682312816,0.02262643176871829
3592,0.9337480879120881,0.18050538642153718,0.8194946135784629
3593,0.9345255824175824,0.4324308748522216,0.5675691251477784
3594,0.9342365274725274,0.8218444172260572,0.1781555827739429
3595,0.9333826813186812,0.11191649731384783,0.8880835026861522
3596,0.9346406593406593,0.5489771914959944,0.4510228085040055
3597,0.9343727472527473,0.35806623722476844,0.6419337627752316
3598,0.933995120879121,0.8888062973011426,0.1111937026988573
3599,0.9346367912087912,0.5824807953582412,0.41751920464175873
3600,0.934537054945055,0.6985049266014621,0.3014950733985378
3601,0.9344397362637361,0.7499475592659846,0.2500524407340153
3602,0.9326187692307693,0.0011152037581115516,0.9988847962418884
3603,0.9335866373626373,0.14863852504514627,0.8513614749548537
3604,0.9337595164835164,0.9362208663675466,0.06377913363245327
3605,0.9343362197802199,0.7901407566265658,0.2098592433734343
3606,0.93435789010989,0.35148990805064256,0.6485100919493574
3607,0.9345650549450549,0.4599924085674829,0.5400075914325171
3608,0.9346292747252748,0.5973602339752133,0.40263976602478685
3609,0.9345937582417582,0.6634542613941506,0.33654573860584924
3610,0.9343608351648351,0.7816700259981135,0.21832997400188647
3611,0.9346055384615385,0.49318008527357615,0.506819914726424
3612,0.934182945054945,0.8410274836256516,0.15897251637434825
3613,0.9332507692307692,0.08922428684580191,0.9107757131541981
3614,0.932694945054945,0.009970938055311667,0.9900290619446884
3615,0.9332721318681318,0.09280799207631633,0.9071920079236837
3616,0.934314065934066,0.7966836175768677,0.20331638242313238
3617,0.9346411868131868,0.5622074332710708,0.43779256672892924
3618,0.9333932747252749,0.11401846755134065,0.8859815324486594
3619,0.9346374945054944,0.578229483621586,0.4217705163784139
3620,0.9343346813186815,0.34051934371192605,0.659480656288074
3621,0.9346381098901099,0.5774000477921026,0.42259995220789737
3622,0.9345895384615385,0.4823835349581158,0.5176164650418842
3623,0.9346214945054945,0.6261602527483189,0.3738397472516811
3624,0.9339837362637362,0.8909877695087393,0.10901223049126084
3625,0.9341144615384614,0.8606347980825181,0.1393652019174819
3626,0.9335433846153847,0.14069556838663214,0.8593044316133679
3627,0.9342210989010991,0.8276212426593592,0.17237875734064081
3628,0.9332923516483517,0.09617549248976252,0.9038245075102374
3629,0.933865846153846,0.20628501683545722,0.7937149831645427
3630,0.9346302857142857,0.6038814232646171,0.39611857673538287
3631,0.9336586373626373,0.16359359540248555,0.8364064045975145
3632,0.9346212307692309,0.6204294666249658,0.3795705333750343
3633,0.9346107692307692,0.64679670580375,0.35320329419624996
3634,0.9335497142857142,0.1418724578714448,0.8581275421285551
3635,0.9332153846153848,0.08281643348576584,0.9171835665142342
3636,0.9342342417582418,0.8222796051066487,0.17772039489335126
3637,0.9337407032967032,0.9398505569042641,0.0601494430957358
3638,0.9332979340659342,0.0972808691889161,0.9027191308110839
3639,0.9345645274725275,0.46108080940937657,0.5389191905906233
3640,0.9345638241758243,0.458982316692499,0.5410176833075011
3641,0.9346224175824178,0.6149300309476604,0.3850699690523397
3642,0.9346148131868133,0.6365989649556633,0.36340103504433685
3643,0.9328439999999999,0.028385766078942345,0.9716142339210576
3644,0.9346145934065934,0.6367449047096955,0.36325509529030453
3645,0.9341852307692309,0.28987687162324094,0.7101231283767592
3646,0.9343409670329671,0.7889754712797048,0.21102452872029534
3647,0.934240967032967,0.3075054248297312,0.6924945751702688
3648,0.9345726153846154,0.4677106120300454,0.5322893879699545
3649,0.933638945054945,0.9570089556133845,0.042991044386615565
3650,0.934493934065934,0.7230662991131944,0.27693370088680563
3651,0.933542945054945,0.972460665948748,0.02753933405125191
3652,0.9329022857142857,0.036117946754086104,0.9638820532459139
3653,0.9345207912087912,0.42868563158214223,0.5713143684178579
3654,0.9337933626373627,0.9306641142254087,0.06933588577459127
3655,0.9335061538461538,0.9782676679662314,0.02173233203376871
3656,0.9340065054945055,0.8858366848706605,0.11416331512933953
3657,0.9342385934065933,0.8210269607509293,0.17897303924907063
3658,0.9346308571428573,0.5301550123632318,0.46984498763676835
3659,0.9335788571428572,0.9668019053807227,0.03319809461927725
3660,0.934551912087912,0.6915447712887709,0.30845522871122916
3661,0.9339117362637362,0.217241403993128,0.7827585960068719
3662,0.9338967912087912,0.9092223736333532,0.09077762636664692
3663,0.9339298461538462,0.22147964608389795,0.7785203539161021
3664,0.9333552087912088,0.10683325828946594,0.8931667417105341
3665,0.9346105934065935,0.6487791485632743,0.35122085143672566
3666,0.934493934065934,0.7230643182783022,0.2769356817216978
3667,0.934526021978022,0.4340670426645211,0.5659329573354788
3668,0.9343923956043956,0.36616787799168554,0.6338321220083145
3669,0.934618989010989,0.5149509274490931,0.48504907255090685
3670,0.9331007912087912,0.06486908044240952,0.9351309195575904
3671,0.9345898021978023,0.48276038938905463,0.5172396106109455
3672,0.934273098901099,0.31797073363655853,0.6820292663634415
3673,0.9346225934065934,0.5207055008487952,0.47929449915120487
3674,0.9340935824175824,0.8656260889726782,0.1343739110273218
3675,0.9346405714285715,0.5485673392107455,0.45143266078925465
3676,0.9333491428571428,0.10600708469444538,0.8939929153055546
3677,0.9335292307692309,0.9746126255915704,0.025387374408429714
3678,0.9346183736263737,0.5154097090386504,0.4845902909613497
3679,0.9338815824175826,0.20989791319952983,0.7901020868004702
3680,0.9335121758241758,0.9771889445419387,0.022811055458061277
3681,0.9342035604395604,0.8343625285466223,0.16563747145337776
3682,0.9342181538461538,0.8288670927315209,0.17113290726847905
3683,0.9339650989010989,0.8944524482788488,0.10554755172115116
3684,0.932636967032967,0.0033162167055674017,0.9966837832944327
3685,0.9343262417582417,0.79306720234479,0.20693279765521
3686,0.9335258901098901,0.9750637784192147,0.02493622158078532
3687,0.9345247032967033,0.7073185537939454,0.2926814462060545
3688,0.9344693186813186,0.7354997201311809,0.2645002798688191
3689,0.933436923076923,0.9892008345258991,0.010799165474100826
3690,0.9346090109890112,0.6511924277652817,0.3488075722347182
3691,0.9342534065934066,0.31250952684765726,0.6874904731523427
3692,0.9333128351648351,0.09967910703177321,0.9003208929682268
3693,0.9346217142857143,0.6124868341643253,0.38751316583567474
3694,0.9345701978021977,0.46606526488253774,0.5339347351174623
3695,0.9343152967032966,0.3322976561930721,0.667702343806928
3696,0.9337407032967032,0.17906870606586964,0.8209312939341303
3697,0.9342205274725275,0.8278430342998963,0.17215696570010378
3698,0.9335215824175823,0.9757184377540397,0.024281562245960352
3699,0.9341164395604397,0.2702616006292554,0.7297383993707447
3700,0.9346385054945053,0.5403520700629983,0.4596479299370016
3701,0.933216087912088,0.08290664978653157,0.9170933502134684
3702,0.9334836483516484,0.12997703940899966,0.8700229605910003
3703,0.9344779340659342,0.7313155868202481,0.268684413179752
3704,0.9346376703296703,0.5385538146560551,0.4614461853439449
3705,0.9339679999999999,0.8940248318041023,0.10597516819589771
3706,0.9346259340659342,0.598730575611262,0.4012694243887379
3707,0.9336053186813188,0.9628637766561092,0.03713622334389079
3708,0.9337270329670329,0.17644895748564943,0.8235510425143505
3709,0.9344538901098902,0.3944997749308025,0.6055002250691973
3710,0.9336085714285713,0.962279488971376,0.037720511028623914
3711,0.9344817582417582,0.7298576110059873,0.27014238899401266
3712,0.9343152527472527,0.33230684384281056,0.6676931561571894
3713,0.9346174505494504,0.6334019806459239,0.36659801935407615
3714,0.9344434725274726,0.7476395194079066,0.2523604805920934
3715,0.9336936703296703,0.9480541683081803,0.05194583169181964
3716,0.9342843516483518,0.3215063846658408,0.6784936153341592
3717,0.934470021978022,0.7351386070132492,0.2648613929867509
3718,0.9344996043956044,0.7188836814172783,0.28111631858272174
3719,0.9346403076923078,0.5419474537082788,0.4580525462917212
3720,0.9337567912087912,0.18309648062019337,0.8169035193798067
3721,0.9346225054945055,0.6088407032628117,0.3911592967371883
3722,0.9346234285714285,0.5204204102904461,0.4795795897095541
3723,0.9327082637362636,0.011589089566888136,0.9884109104331118
3724,0.9345261538461539,0.7058985029177061,0.29410149708229394
3725,0.9341510329670328,0.8498987926328537,0.15010120736714622
3726,0.9334364835164835,0.989286461273066,0.01071353872693413
3727,0.9338819780219779,0.21006185317639986,0.7899381468236001
3728,0.9346014505494505,0.4900684684818273,0.5099315315181728
3729,0.9342663296703296,0.31669448330090094,0.6833055166990991
3730,0.9333931428571426,0.11398668516777209,0.8860133148322278
3731,0.9343869450549451,0.7705086652577204,0.22949133474227962
3732,0.9340603956043956,0.25460540622237027,0.7453945937776298
3733,0.934023076923077,0.8816205207101818,0.11837947928981814
3734,0.9342056703296704,0.8331142674071161,0.16688573259288392
3735,0.9345352087912089,0.43929426104475866,0.5607057389552415
3736,0.93462,0.6253890175837821,0.37461098241621793
3737,0.9345304175824176,0.7024981027658288,0.2975018972341712
3738,0.9346134065934066,0.6387367267123112,0.36126327328768876
3739,0.9344951648351649,0.7226175804921883,0.2773824195078118
3740,0.9341352087912087,0.8554604381884281,0.1445395618115719
3741,0.9346382857142858,0.5456984415961876,0.45430155840381237
3742,0.9344830329670331,0.40804300724741976,0.5919569927525804
3743,0.9338374065934066,0.9216320533219153,0.07836794667808482
3744,0.9328252307692309,0.025849864924996347,0.9741501350750037
3745,0.9345227252747254,0.43026926186553865,0.5697307381344614
3746,0.9342162197802196,0.8294806291412828,0.1705193708587171
3747,0.9336618021978023,0.16444115738452034,0.8355588426154796
3748,0.9326789890109891,0.008126107152103915,0.9918738928478961
3749,0.9343038681318682,0.32792015160440696,0.6720798483955931
3750,0.9334291428571428,0.9906021486760834,0.009397851323916582
3751,0.9343764835164835,0.7744723307601417,0.2255276692398582
3752,0.934620043956044,0.6250166261825348,0.37498337381746516
3753,0.9345522197802197,0.691405100302802,0.3085948996971981
3754,0.9345597802197801,0.6858240189022297,0.3141759810977702
3755,0.934617846153846,0.6320694025717077,0.3679305974282922
3756,0.9336943296703297,0.17016631673998442,0.8298336832600157
3757,0.9345221978021978,0.43098896340198567,0.5690110365980144
3758,0.9345473846153846,0.4473777136794051,0.5526222863205948
3759,0.9346200439560441,0.6252278259050207,0.37477217409497926
3760,0.9335740659340659,0.1459942738291652,0.8540057261708348
3761,0.9344323516483516,0.7529369581998429,0.24706304180015723
3762,0.9343294945054945,0.3391455165347874,0.6608544834652126
3763,0.9345728351648351,0.6796570372359514,0.3203429627640486
3764,0.9344489230769231,0.3921918619520526,0.6078081380479474
3765,0.934275956043956,0.8096748614444594,0.19032513855554048
3766,0.93461410989011,0.510958077117629,0.4890419228823709
3767,0.9346385934065933,0.5449032872524318,0.4550967127475684
3768,0.934583076923077,0.6710250831716207,0.3289749168283793
3769,0.9341504175824177,0.27866867450668187,0.7213313254933182
3770,0.9340654945054945,0.25632839606302765,0.7436716039369724
3771,0.9346223736263735,0.6120166198550838,0.3879833801449162
3772,0.9344986373626373,0.4160994557538736,0.5839005442461265
3773,0.9344978021978021,0.7202733477932094,0.27972665220679044
3774,0.9338593846153845,0.20466780621287017,0.7953321937871297
3775,0.9346403956043957,0.5420038313974122,0.4579961686025877
3776,0.9345846153846155,0.6700025536003975,0.3299974463996024
3777,0.9340122197802196,0.24081429789137287,0.7591857021086271
3778,0.9329138461538461,0.03773643676602226,0.9622635632339778
3779,0.9334827692307692,0.12992190145253127,0.8700780985474686
3780,0.9327523516483517,0.01731057645353578,0.9826894235464643
3781,0.9338654505494506,0.9154731298860996,0.08452687011390043
3782,0.9337406593406593,0.17894307483617705,0.821056925163823
3783,0.934056923076923,0.2536138859089753,0.7463861140910246
3784,0.9343591648351648,0.7822818677319571,0.21771813226804299
3785,0.9337379340659341,0.17839230437715092,0.8216076956228492
3786,0.9340035164835164,0.886785585919617,0.11321441408038317
3787,0.9342209230769231,0.8277068598987857,0.17229314010121424
3788,0.9342937142857142,0.32360588787761707,0.6763941121223829
3789,0.93296,0.04398819731538366,0.9560118026846163
3790,0.9339855384615385,0.2338934297990285,0.7661065702009714
3791,0.9346284835164834,0.6028514740425014,0.3971485259574985
3792,0.9342572747252749,0.8150971627476531,0.18490283725234688
3793,0.9338488791208792,0.918769776441504,0.08123022355849602
3794,0.9334088791208791,0.11721273929167872,0.8827872607083213
3795,0.9339524395604395,0.8969448349904596,0.10305516500954039
3796,0.9335095384615384,0.13537964585639026,0.8646203541436096
3797,0.9345167912087912,0.7109339835242603,0.28906601647573976
3798,0.9334863736263738,0.9816153894531743,0.018384610546825796
3799,0.9346398681318683,0.543159012808894,0.456840987191106
3800,0.9334174945054945,0.9923074190611607,0.00769258093883927
3801,0.9327346373626374,0.015023330649469306,0.9849766693505307
3802,0.9339327912087912,0.2225552903843857,0.7774447096156143
3803,0.9342972747252748,0.32513791236923173,0.6748620876307683
3804,0.9342495824175825,0.3106048935266624,0.6893951064733378
3805,0.9346201758241759,0.6255798011640753,0.37442019883592476
3806,0.9329843956043956,0.04760016536410398,0.9523998346358961
3807,0.9345967912087912,0.48712166341743657,0.5128783365825634
3808,0.9342844835164835,0.3215872162595509,0.678412783740449
3809,0.9335309010989011,0.1389198080384053,0.8610801919615946
3810,0.9343366153846155,0.34313650182031075,0.6568634981796891
3811,0.9344727032967033,0.7330644897679294,0.2669355102320707
3812,0.9336471208791208,0.16146402442317281,0.8385359755768272
3813,0.9346254505494506,0.5989066897281488,0.40109331027185136
3814,0.9332896703296703,0.09577397921904988,0.9042260207809502
3815,0.9340608351648352,0.2552258173931431,0.7447741826068568
3816,0.9340318241758242,0.246546446091968,0.753453553908032
3817,0.934248,0.30992753310686033,0.6900724668931396
3818,0.9345405274725274,0.6969601565497328,0.3030398434502673
3819,0.9345645274725275,0.6842768809555845,0.31572311904441547
3820,0.9345677362637362,0.6826005495949956,0.3173994504050044
3821,0.9345651868131869,0.4622555825145813,0.5377444174854187
3822,0.9345625494505494,0.6847989688092287,0.3152010311907712
3823,0.9346432087912089,0.5693799880880882,0.4306200119119118
3824,0.9335906813186814,0.14977116857185588,0.8502288314281441
3825,0.9345153846153846,0.42657601311383125,0.5734239868861687
3826,0.9338733186813186,0.20831884380044594,0.791681156199554
3827,0.9346384175824176,0.5767466477439015,0.42325335225609856
3828,0.9345226373626374,0.4310707871007582,0.5689292128992419
3829,0.9333836923076924,0.9969382094077927,0.0030617905922073747
3830,0.9343397802197801,0.3446590271468715,0.6553409728531284
3831,0.9344378021978021,0.7512844276049754,0.2487155723950245
3832,0.9333942857142856,0.11435604368059898,0.8856439563194011
3833,0.9339649670329669,0.22986485531285542,0.7701351446871446
3834,0.9344145934065936,0.3778179882684509,0.6221820117315491
3835,0.9346109010989011,0.500287041336312,0.49971295866368803
3836,0.9340396483516484,0.24846946605022946,0.7515305339497704
3837,0.9346138461538461,0.5089303576939121,0.4910696423060878
3838,0.9344771868131868,0.406002935093027,0.593997064906973
3839,0.9339559120879121,0.22794934878830445,0.7720506512116956
3840,0.9346232967032966,0.6098994205962673,0.3901005794037328
3841,0.9338522197802198,0.9176438864416647,0.08235611355833533
3842,0.9327395164835165,0.015727175325053546,0.9842728246749465
3843,0.9337909450549449,0.930920059536044,0.06907994046395621
3844,0.9344199120879122,0.7569280256705405,0.24307197432945937
3845,0.9341828571428571,0.8409846473188791,0.1590153526811209
3846,0.9344942417582417,0.7240066433915164,0.27599335660848356
3847,0.9342633846153844,0.8136044793981216,0.1863955206018783
3848,0.9344663736263736,0.736861226126374,0.2631387738736261
3849,0.9338207912087911,0.9253681440429058,0.0746318559570942
3850,0.9341616263736265,0.28198662948678244,0.7180133705132176
3851,0.9346204835164835,0.6285137379547948,0.37148626204520524
3852,0.9330992527472528,0.06472106505849747,0.9352789349415024
3853,0.9346207032967031,0.6208426548689994,0.37915734513100063
3854,0.9344696263736264,0.735401404032846,0.26459859596715396
3855,0.9337928351648351,0.19115414024510383,0.8088458597548961
3856,0.9345562197802199,0.6883793772363239,0.31162062276367614
3857,0.9346207032967032,0.6227364179794146,0.37726358202058535
3858,0.9329173626373627,0.038333095403396494,0.9616669045966035
3859,0.9345477802197802,0.4482247975153675,0.5517752024846325
3860,0.9339756043956045,0.8923488003715931,0.10765119962840693
3861,0.9343014505494506,0.8013485126071671,0.1986514873928331
3862,0.9341539340659339,0.8488498028967423,0.15115019710325772
3863,0.9344395604395602,0.7500646342451024,0.24993536575489766
3864,0.9344720879120879,0.4044026637873013,0.5955973362126988
3865,0.934418021978022,0.7575314999004663,0.2424685000995337
3866,0.9334698901098902,0.9840293683853111,0.015970631614688865
3867,0.9346165274725273,0.641310938020931,0.35868906197906897
3868,0.9343860659340658,0.7709921862431649,0.2290078137568352
3869,0.9338494945054944,0.20276513707236235,0.7972348629276377
3870,0.9343920879120879,0.36612701902563616,0.6338729809743638
3871,0.9342040439560441,0.8337612209415936,0.16623877905840642
3872,0.9326155604395603,0.0006249807066368525,0.9993750192933631
3873,0.9345577582417582,0.6867817026142529,0.3132182973857472
3874,0.9343352527472528,0.34092533296921695,0.659074667030783
3875,0.9342517802197803,0.3117705258197841,0.6882294741802158
3876,0.9346127032967034,0.6384767771990746,0.36152322280092536
3877,0.9346055384615385,0.6538284279722508,0.34617157202774906
3878,0.9341787252747251,0.28777591149965775,0.7122240885003422
3879,0.9341896703296704,0.2914320062242655,0.7085679937757344
3880,0.9342712087912088,0.8109533584204038,0.18904664157959628
3881,0.9345476483516484,0.6941473681977158,0.3058526318022841
3882,0.9326146373626374,0.0003525874132542027,0.9996474125867457
3883,0.9346348571428571,0.5810273718469957,0.41897262815300435
3884,0.933984043956044,0.233574314258702,0.766425685741298
3885,0.9338706813186813,0.2076367704512278,0.7923632295487723
3886,0.9335879560439558,0.9656009287837745,0.03439907121622546
3887,0.933872087912088,0.9138096642988052,0.0861903357011948
3888,0.9331491428571427,0.07277308699155761,0.9272269130084425
3889,0.9346331428571429,0.5870991590738793,0.41290084092612084
3890,0.9346146813186813,0.6430507560014709,0.356949243998529
3891,0.9340824175824177,0.26059365429954795,0.739406345700452
3892,0.93461010989011,0.49704072965676166,0.5029592703432383
3893,0.9341321318681318,0.274003418502765,0.7259965814972351
3894,0.9337628131868132,0.18451439732660155,0.8154856026733984
3895,0.933923252747253,0.22007228593171688,0.7799277140682831
3896,0.9345424175824176,0.6953690174755076,0.30463098252449233
3897,0.9345401758241759,0.6966931373379879,0.30330686266201207
3898,0.934608879120879,0.6517852233423584,0.34821477665764167
3899,0.9346434725274725,0.5580898659682703,0.44191013403172974
3900,0.9337638681318682,0.18490350011710377,0.8150964998828961
3901,0.9328709010989011,0.03200985013413978,0.9679901498658603
3902,0.9339894505494507,0.235143514670371,0.764856485329629
3903,0.9334953406593407,0.13240888340836704,0.8675911165916329
3904,0.9338858461538462,0.2109024180951355,0.7890975819048646
